"ANIO","MES","CONGLOMERADO","MUESTRA","SELVIV","HOGAR","REGION","LLAVE_PANEL","ESTRATO","C201","C203","C204","C205","C206","C207","C208","C300n","NROINF","C301_DIA","C301_MES","C301_ANIO","C303","C304","C305","C306_1","C306_2","C306_3","C306_4","C306_5","C306_6","C306_7","C306_8","C306_9","C306_10","C306_10A","C306_11","C306A","C308_COD","C309_COD","C310","C311","C312","C313","C317","C317A","C318_1","C318_2","C318_3","C318_4","C318_5","C318_6","C318_7","C318_T","C328_T","whoraT","C330","C331","C333","C334","P209H","C335","C338","C339_1","C341_T","C342","C344","C345_1","C347_T","C348","C350","C352","C353","C354","C355","C356","C357_I","C358","C359","SEGURO1","C361_1","C362_1","C361_2","C362_2","C361_3","C362_3","C361_4","C362_4","C361_5","C362_5","C361_6","C362_6","C361_7","C362_7","C361_8","C362_8","C364_1","C365_1","C364_2","C365_2","C364_3","C365_3","C364_4","C365_4","C366","C366_1","C366_2","C375_1","C375_2","C375_3","C375_4","C375_5","C375_6","C376","C377","OCUP300","I339_1","D341_T","I342","D344","I345_1","I348","D347_T","D350","D351_T","INGTOT","INGTOTP","ingtrabw","RESIDENT","fa_def25"
2024,"12","22860",1,"0058",1,1,"202309228601005811",1,1,1,1,2,,1,61,1,1,25,8,1963,1,,,,,,,,,,,,,,,,7128,4330,2,,3,2,1,1,0,8,8,0,0,0,0,16,,16,1,,1,2,2,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,5,4,,2,2,2,2,2,2,10,7,1,,,1200,,,,,,,1200,1200,1200,1,919.5286897006638
2024,"12","22860",1,"0058",1,1,"202309228601005812",1,2,3,1,2,,1,16,2,2,15,4,2008,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,2,5,,,2,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,7,6,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,914.9534984578456
2024,"12","47514",1,"0055",1,1,"202309475141005511",1,1,1,1,2,,1,72,1,1,22,11,1952,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,1,3,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,690.100050871033
2024,"12","28120",1,"0077",1,1,"202312281201007711",1,1,1,1,2,,1,49,1,1,18,3,1975,1,,,,,,,,,,,,,,,,4110,8412,3,2,,,5,9998,0,8,8,8,8,8,0,40,,40,1,,2,,2,2,4,3500,540,,,,,,,,,,,,,,1,3,1,1,2,,1,1,2,,2,,2,,2,,2,,2,,1,1,2,,2,,12,2,,2,2,2,2,2,2,10,1,1,3500,540,,,,,,,67,4040,4040,4107,1,1150.196930285095
2024,"12","28120",1,"0077",1,1,"202312281201007712",1,2,3,1,2,,2,16,2,2,11,12,2008,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,2,5,,,1,1,1,4,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,1268.5854764895566
2024,"12","28120",1,"0077",1,1,"202312281201007713",1,3,3,1,2,,1,14,3,3,18,1,2010,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,1,5,,,2,1,1,4,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,5,3,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,1144.4740300842652
2024,"12","28120",1,"0077",1,1,"202312281201007714",1,4,3,1,2,,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2024,"12","28120",1,"0077",1,1,"202312281201007715",1,5,6,1,2,,2,84,5,5,27,9,1940,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,2,2,7,,,1,1,1,4,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,,,2,2,2,2,2,2,1,9,4,,,,,,,,,,,,,1,1061.8540854262694
2024,"12","28120",1,"0078",1,1,"202312281201007811",1,1,1,1,2,,2,35,1,1,2,10,1989,1,,,,,,,,,,,,,,,,5211,4630,3,5,1,,3,60,0,10,10,10,10,10,10,60,,60,1,,2,,2,2,4,1100,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,1100,,,,,,,,33,1100,1100,1133,1,1298.748100627926
2024,"12","28120",1,"0078",1,1,"202312281201007812",1,2,3,1,2,,2,15,2,2,7,9,2009,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,2,5,,,1,1,1,4,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,5,3,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,1268.5854764895566
2024,"12","28120",1,"0078",1,1,"202312281201007813",1,3,3,1,2,,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2024,"12","28120",1,"0078",1,1,"202312281201007814",1,4,3,1,2,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2024,"12","19586",1,"0063",1,1,"202312195861006311",1,1,1,1,2,,1,47,1,1,14,7,1977,1,,,,,,,,,,,,,,,,8153,1410,3,5,1,,3,100,0,8,8,8,8,8,8,48,,48,1,,2,,2,2,4,1800,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,1800,,,,,,,,466,1800,1800,2266,1,868.6408797130299
2024,"12","19586",1,"0063",1,1,"202312195861006312",1,2,2,1,2,,2,49,2,2,3,6,1975,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,6,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,801.9234294625749
2024,"12","19586",1,"0063",1,1,"202312195861006313",1,3,3,1,2,,2,19,3,3,22,2,2005,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,1,2,5,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,8,2,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,958.0491612127034
2024,"12","19586",1,"0063",1,1,"202312195861006314",1,4,3,1,2,,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2024,"12","19586",1,"0064",1,1,"202312195861006411",1,1,1,1,2,,1,59,1,1,24,4,1965,1,,,,,,,,,,,,,,,,7128,4100,3,5,1,,2,50,0,8,8,8,8,8,5,45,,45,1,,2,,2,2,2,520,25,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,2252,750,,,,,,,624,3002,3002,3626,1,868.6408797130299
2024,"12","19586",1,"0064",1,1,"202312195861006412",1,2,2,1,2,,2,50,2,2,1,10,1974,1,,,,,,,,,,,,,,,,4224,8620,3,5,2,1,1,2,0,5,5,5,5,5,0,25,,25,1,,2,,2,2,2,250,,,,,,,,,,,,,,,1,1,1,4,2,,2,,2,,2,,2,,2,,2,,1,5,2,,2,,2,,9,3,,2,2,2,2,2,2,10,7,1,1083,,,,,,,,,1083,1083,1083,1,801.9234294625749
2024,"12","19586",1,"0064",1,1,"202312195861006413",1,3,3,1,2,,1,16,3,3,9,9,2008,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,2,3,,,2,1,1,4,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,864.3188849884165
2024,"12","19586",1,"0064",1,1,"202312195861006414",1,4,3,1,2,,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2024,"12","19586",1,"0065",1,1,"202312195861006511",1,1,1,1,2,,1,53,1,1,28,1,1971,1,,,,,,,,,,,,,,,,8322,4922,2,,3,2,1,1,6,8,8,8,8,10,10,58,,58,1,,2,,2,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,9,3,,2,2,2,2,2,2,10,7,1,,,4900,,,,,,,4900,4900,4900,1,868.6408797130299
2024,"12","19586",1,"0065",1,1,"202312195861006512",1,2,2,1,2,,2,37,2,2,24,10,1987,1,,,,,,,,,,,,,,,,9111,9700,6,,,,1,2,0,6,6,6,6,6,0,30,,30,1,,2,,2,2,2,200,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,866,,,,,,,,,866,866,866,1,980.8282937909069
2024,"12","19586",1,"0065",1,1,"202312195861006513",1,3,3,1,2,,1,16,3,3,17,11,2008,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,2,5,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,5,4,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,864.3188849884165
2024,"12","19586",1,"0065",1,1,"202312195861006514",1,4,3,1,2,,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2024,"12","19586",1,"0070",1,1,"202312195861007011",1,1,1,1,2,,1,61,1,1,22,9,1963,1,,,,,,,,,,,,,,,,9629,8610,3,2,,,5,9998,0,12,0,12,0,12,0,36,,36,1,,2,,2,2,4,2700,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,2700,,,,,,,,75,2700,2700,2775,1,868.6408797130299
2024,"12","19586",1,"0070",1,1,"202312195861007012",1,2,2,1,2,,2,59,2,2,12,4,1965,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,1,7,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,8,2,,2,2,2,2,2,2,10,7,3,,,,,,,,,,,,,1,801.9234294625749
2024,"12","1968702",1,"0063",1,1,"20231219687021006311",1,1,1,1,1,,2,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2024,"12","1968702",1,"0063",1,1,"20231219687021006313",1,2,3,1,1,,1,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2024,"12","1968702",1,"0063",1,1,"20231219687021006314",1,3,3,1,2,,1,27,3,3,9,2,1997,1,,,,,,,,,,,,,,,,9621,4923,2,,3,2,1,1,6,11,11,11,11,11,11,72,,72,1,,2,,2,2,,,,,,,,,,,,,,,,,1,6,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,10,2,,2,2,2,2,2,2,10,7,1,,,2200,,,,,,,2200,2200,2200,1,1486.4493788288405
2024,"12","1968702",1,"0063",1,1,"20240319687021006314",1,4,4,1,2,,2,28,4,4,27,1,1996,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,6,,,1,6,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,1393.309671085858
2024,"12","1968702",1,"0063",1,1,"20231219687021006315",1,5,5,1,2,,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2024,"12","1968702",1,"0063",1,1,"20240319687021006316",1,6,5,1,2,,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2024,"12","1968702",1,"0063",1,1,"20231219687021006316",1,7,5,1,2,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2024,"12","1968702",1,"0064",1,1,"20231219687021006411",1,1,1,1,2,,1,78,1,1,26,12,1945,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,2,2,3,,,1,1,1,3,2,,2,,2,,2,,2,,2,,2,,2,,1,3,2,,2,,6,5,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,1233.9425219137295
2024,"12","1968702",1,"0064",1,1,"20231219687021006412",1,2,2,1,1,,2,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2024,"12","1968702",1,"0064",1,1,"20231219687021006413",1,3,3,1,2,,2,35,3,3,16,3,1989,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,1,2,11,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,9,3,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,1393.309671085858
2024,"12","1968702",1,"0064",1,1,"20231219687021006414",1,4,5,1,2,,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2024,"12","1968702",1,"0064",1,1,"20231219687021006415",1,5,5,1,2,,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2024,"12","1968702",1,"0065",1,1,"20231219687021006511",1,1,1,1,2,,2,36,1,1,20,12,1987,1,,,,,,,,,,,,,,,,5212,4711,2,,2,2,1,1,12,12,12,12,12,12,12,84,,84,1,,2,,2,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,1,5,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,,,2835,650,,,,,,3485,3485,3485,1,1393.309671085858
2024,"12","1968702",1,"0065",1,1,"20231219687021006513",1,2,3,1,2,,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2024,"12","1968702",1,"0066",1,1,"20231219687021006611",1,1,1,1,2,,1,27,1,1,8,7,1997,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,1,1,13,4,5,1,6,2,,2,,2,,2,,2,,2,,2,,2,,1,5,2,,2,,2,,11,5,,2,2,2,2,2,2,10,7,2,,,,,,,,,,,,,1,1486.4493788288405
2024,"12","19710",1,"0087",1,1,"202312197101008711",1,1,1,1,2,,1,67,1,1,27,3,1957,1,,,,,,,,,,,,,,,,7128,4330,2,,3,2,1,1,0,8,8,8,8,8,0,40,,40,1,,2,,2,2,,,,,,,,,,,,,,,,,1,1,1,3,2,,2,,2,,2,,2,,2,,2,,2,,1,3,2,,2,,11,5,,2,2,2,2,2,2,10,7,1,,,1000,,,,,,,1000,1000,1000,1,605.0909988719147
2024,"12","19710",1,"0087",1,1,"202312197101008712",1,2,2,1,2,,2,66,2,2,21,9,1958,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,2,2,6,,,1,1,1,3,2,,2,,2,,2,,2,,2,,2,,2,,1,3,2,,2,,11,5,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,558.6159485293933
2024,"12","19710",1,"0087",1,1,"202312197101008713",1,3,3,1,2,,2,25,3,3,19,3,1999,1,,,,,,,,,,,,,,,,3411,8411,3,2,,,5,998,0,8,8,8,8,8,8,48,,48,1,,2,,2,2,4,1200,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,11,6,,2,2,2,2,2,2,10,7,1,1200,,,,,,,,92,1200,1200,1292,1,683.24020417718
2024,"12","19710",1,"0089",1,1,"202312197101008911",1,1,1,1,2,,2,67,1,1,25,4,1957,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,2,2,7,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,8,1,,1,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,558.6159485293933
2024,"12","19710",1,"0089",1,1,"202312197101008912",1,2,3,1,1,,2,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2024,"12","19710",1,"0089",1,1,"202312197101008913",1,3,5,1,2,,1,16,3,3,21,6,2008,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,1,1,3,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,5,3,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,602.080318432952
2024,"12","19710",1,"0089",1,1,"202312197101008914",1,4,5,1,2,,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2024,"12","19710",1,"0090",1,1,"202312197101009011",1,1,1,1,2,,1,44,1,2,1,4,1980,1,,,,,,,,,,,,,,,,7211,2599,3,5,2,1,2,42,0,8,8,8,8,8,8,48,,48,1,,2,,2,2,4,2400,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,2400,,,,,,,,750,2400,2400,3150,1,728.9133192469432
2024,"12","19710",1,"0090",1,1,"202312197101009012",1,2,2,1,2,,2,37,2,2,26,4,1987,1,,,,,,,,,,,,,,,,5230,4711,3,5,1,,4,280,8,0,8,8,8,8,8,48,,48,1,,2,,2,2,4,1200,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,8,2,,2,2,2,2,2,2,10,7,1,1200,,,,,,,,184,1200,1200,1384,1,683.24020417718
2024,"12","19710",1,"0090",1,1,"202312197101009013",1,3,3,1,2,,2,18,3,3,24,12,2005,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,1,13,7,3,1,1,1,4,2,,2,,2,,2,,2,,2,,2,,1,5,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,2,,,,,,,,,,,,,1,667.3723715583254
2024,"12","19710",1,"0090",1,1,"202312197101009014",1,4,3,1,2,,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2024,"12","20092",1,"0044",1,1,"202309200921004411",1,1,1,1,2,,1,67,1,1,27,10,1957,1,,,,,,,,,,,,,,,,9536,4789,2,,3,2,1,1,0,6,6,6,6,6,6,36,,36,1,,2,,2,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,,,866,,,,,,,866,866,866,1,727.6823685370925
2024,"12","20092",1,"0045",1,1,"202309200921004511",1,1,1,1,2,,1,51,1,1,8,7,1973,1,,,,,,,,,,,,,,,,9535,4782,2,,3,2,1,1,0,10,10,10,10,10,10,60,,60,1,,2,,2,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,1,1,1,,,1515,,,,,,,1515,1515,1515,1,727.6823685370925
2024,"12","20092",1,"0046",1,1,"202309200921004611",1,1,1,1,2,,2,30,1,1,27,6,1994,1,,,,,,,,,,,,,,,,8153,1410,3,5,2,2,1,12,0,8,0,8,0,8,0,24,,24,1,,1,1,1,1,4,210,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,4,,6,2,2,2,2,2,2,10,7,1,210,,,,,,,,,210,210,210,1,821.6645942219017
2024,"12","20092",1,"0046",1,1,"202309200921004612",1,2,3,1,2,,2,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2024,"12","20092",1,"0046",1,1,"202309200921004613",1,3,3,1,2,,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2024,"12","20092",1,"0047",1,1,"202309200921004711",1,1,1,1,2,,2,68,1,1,11,8,1956,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,2,2,3,,,1,1,1,4,2,,2,,2,,2,,2,,2,,2,,2,,1,4,2,,2,,8,1,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,671.7914781186657
2024,"12","20092",1,"0047",1,1,"202309200921004712",1,2,3,1,2,,1,43,2,2,9,10,1981,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,1,1,13,3,2,1,1,1,5,2,,2,,2,,2,,2,,2,,2,,1,5,2,,2,,2,,11,5,,2,2,2,2,2,2,10,7,2,,,,,,,,,,,,,1,876.5910773697161
2024,"12","2542401",1,"0049",1,1,"20230925424011004911",1,1,1,1,2,,1,65,1,1,13,9,1959,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,1,2,6,,,1,1,1,3,2,,2,,2,,2,,2,,2,,2,,1,3,2,,2,,2,,12,2,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,844.8387631844392
2024,"12","2542401",1,"0049",1,1,"20230925424011004912",1,2,2,1,2,,2,66,2,2,30,7,1958,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,2,2,6,,,1,1,1,3,2,,2,,2,,2,,2,,2,,2,,1,3,2,,2,,2,,11,5,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,779.9494752533496
2024,"12","2542401",1,"0050",1,1,"20230925424011005011",1,1,1,1,2,,2,45,1,1,27,12,1978,1,,,,,,,,,,,,,,,,1422,4630,1,,2,1,1,11,0,6,6,6,6,6,5,35,,35,1,,1,1,1,2,,,,,,,,,,,,,,,,,1,1,1,2,2,,2,,2,,2,,2,,2,,2,,1,2,2,,2,,2,,12,2,,2,2,2,2,2,2,10,7,1,,,5600,200,,,,,,5800,5800,5800,1,779.9494752533496
2024,"12","2542401",1,"0050",1,1,"20230925424011005012",1,2,3,1,2,,1,23,2,2,29,9,2001,1,,,,,,,,,,,,,,,,2421,4630,3,5,2,1,1,11,0,8,8,8,8,8,0,40,,40,1,,2,,2,2,4,2000,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,11,5,,2,2,2,2,2,2,10,7,1,2000,,,,,,,,166,2000,2000,2166,1,840.6351978642826
2024,"12","2542401",1,"0050",1,1,"20230925424011005013",1,3,3,1,2,,1,21,3,3,16,4,2003,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,1,2,5,,,1,1,1,4,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,10,4,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,840.6351978642826
2024,"12","2542401",1,"0050",1,1,"20230925424011005014",1,4,7,1,2,,2,39,4,4,22,8,1985,1,,,,,,,,,,,,,,,,5211,4630,3,5,2,1,1,11,0,8,8,8,8,8,0,40,,40,1,,1,1,1,2,4,1500,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,11,5,,2,2,2,2,2,2,10,7,1,1500,,,,,,,,100,1500,1500,1600,1,953.9520669305471
2024,"12","27056",1,"0062",1,1,"202312270561006211",1,1,1,1,2,,2,50,1,1,30,11,1974,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,7,,,1,6,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,8,1,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,633.7089487053905
